reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,32,quantile,0.8,58.89,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,32,quantile,0.85,63.014,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,32,quantile,0.9,66.446,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,32,quantile,0.95,77.209,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,32,quantile,0.975,83.73,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,32,quantile,0.99,94.473,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.05,4.891,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.1,12.424,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.15,18.15,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.2,22.66,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.25,25.429,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.3,28.311,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.35,34.414,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.4,37.274,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.45,42.124,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.5,44.125,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.55,47.975,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.6,49.962,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.65,51.591,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.7,53.547,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.75,57.346,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.8,63.647,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.85,67.312,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.9,74.194,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.95,79.629,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.975,85.245,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,32,quantile,0.99,110.551,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.01,0.382,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.025,2.665,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.05,5.483,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.1,7.589,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.15,8.838,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.2,9.59,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.25,10.434,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.3,10.886,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.35,11.245,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.4,12.195,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.45,13.093,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.5,13.804,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.55,14.513,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.6,15.368,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.65,15.855,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.7,16.831,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.75,18.179,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.8,19.068,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.85,19.743,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.9,21.276,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.95,23.606,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.975,25.133,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,33,quantile,0.99,27.874,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.01,0.235,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.025,1.975,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.05,2.71,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.1,6.132,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.15,7.07,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.2,8.312,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.25,9.429,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.3,10.533,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.35,11.858,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.4,13.351,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.45,14.479,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.5,14.786,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.55,15.303,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.6,16.2,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.65,16.709,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.7,18.233,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.75,20.086,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.8,20.778,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.85,22.355,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.9,24.041,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.95,27.679,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.975,31.955,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,33,quantile,0.99,33.296,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.025,0.55,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.05,1.977,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.1,4.989,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.15,6.685,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.2,9.05,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.25,9.982,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.3,11.316,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.35,11.986,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.4,13.009,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.45,13.313,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.5,15.118,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.55,15.756,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.6,17.241,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.65,18.761,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.7,20.945,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.75,22.255,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.8,24.629,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.85,27.485,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.9,29.123,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.95,32.203,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.975,35.442,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,33,quantile,0.99,35.996,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.05,2.682,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.1,4.388,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.15,5.812,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.2,7.325,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.25,8.555,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.3,10.335,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.35,12.189,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.4,13.419,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.45,15.57,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.5,17.22,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.55,18.488,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.6,19.943,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.65,21.298,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.7,22.334,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.75,24.36,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.8,26.003,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.85,28.868,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.9,32.575,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.95,37.179,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.975,39.657,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,33,quantile,0.99,40.802,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.01,10.56,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.025,18.291,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.05,20.84,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.1,26.367,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.15,30.056,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.2,33.766,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.25,36.262,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.3,37.69,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.35,39.009,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.4,41.659,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.45,43.477,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.5,46.156,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.55,48.322,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.6,49.718,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.65,52.321,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.7,54.712,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.75,56.475,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.8,58.453,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.85,62.207,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.9,67.344,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.95,73.554,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.975,74.506,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,34,quantile,0.99,78.6,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.01,1.72,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.025,5.378,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.05,8.336,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.1,18.293,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.15,24.942,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.2,27.001,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.25,32.217,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.3,33.402,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.35,36.363,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.4,38.786,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.45,40.354,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.5,45.18,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.55,47.79,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.6,53.786,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.65,57.02,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.7,59.589,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.75,61.57,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.8,65.191,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.85,69.039,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.9,76.343,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.95,86.639,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.975,89.901,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,34,quantile,0.99,93.273,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.025,0.798,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.05,1.711,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.1,13.602,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.15,20.684,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.2,24.732,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.25,31.372,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.3,37.432,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.35,40.407,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.4,42.675,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.45,46.182,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.5,49.13,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.55,49.811,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.6,54.719,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.65,57.839,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.7,62.24,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.75,66.134,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.8,70.221,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.85,79.552,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.9,82.418,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.95,91.114,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.975,98.218,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,34,quantile,0.99,113.171,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.05,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.1,2.6,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.15,7.683,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.2,19.698,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.25,24.235,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.3,27.582,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.35,35.113,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.4,38.963,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.45,42.413,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.5,46.068,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.55,47.811,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.6,52.777,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.65,59.532,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.7,61.615,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.75,67.079,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.8,72.219,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.85,77.491,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.9,83.945,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.95,96.441,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.975,104.19,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,34,quantile,0.99,120.91,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.01,4.597,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.025,6.081,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.05,8.837,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.1,11.408,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.15,12.085,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.2,14.816,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.25,16.472,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.3,18.507,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.35,20.126,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.4,21.09,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.45,22.777,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.5,23.593,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.55,24.703,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.6,25.514,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.65,26.929,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.7,30.244,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.75,31.979,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.8,33.747,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.85,34.78,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.9,38.249,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.95,44.412,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.975,46.651,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,35,quantile,0.99,51.924,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.01,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.025,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.05,0.57,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.1,5.882,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.15,7.957,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.2,12.293,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.25,14.204,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.3,17.182,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.35,18.841,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.4,20.49,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.45,22.317,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.5,23.368,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.55,24.52,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.6,27.493,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.65,27.937,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.7,29.012,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.75,31.027,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.8,33.161,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.85,34.081,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.9,40.09,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.95,42.51,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.975,45.455,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,35,quantile,0.99,56.137,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.025,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.05,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.1,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.15,0.45,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.2,5.566,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.25,8.683,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.3,11.336,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.35,17.082,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.4,19.727,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.45,21.066,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.5,22.829,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.55,25.402,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.6,28.154,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.65,30.591,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.7,32.265,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.75,35.288,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.8,37.711,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.85,40.849,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.9,42.236,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.95,46.269,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.975,49.751,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,35,quantile,0.99,56.61,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.05,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.1,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.15,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.2,2.799,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.25,7.586,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.3,12.033,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.35,16.118,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.4,19.575,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.45,21.037,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.5,23.778,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.55,25.441,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.6,29.831,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.65,31.207,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.7,33.685,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.75,37.971,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.8,39.907,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.85,44.03,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.9,47.282,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.95,56.148,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.975,59.401,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,35,quantile,0.99,60.908,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,36,quantile,0.01,18.857,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,36,quantile,0.025,42.581,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,36,quantile,0.05,54.38,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,36,quantile,0.1,72.727,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,36,quantile,0.15,77.551,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,36,quantile,0.2,81.786,0
